state_code,age,Marriage_Status,Education_level,Primary_Occupation,total_members,SmartPhone,HaveBankACC,HUF,RationCard,GaribKalayanYojna,Annual_Routine_Expenditure,Amount_Invested,Yojana,total_income,finanicial_Status,financial_vulnerability
10,60,Married,Illiterate,Self-employed – Agriculture,9,,Yes,No,BPL,No,188000.0,30000.0,6000,392000.0,198000.0,228000.0
10,18,Unmarried,Illiterate,Non-agriculture labour,5,,Yes,No,No card,No,87000.0,13000.0,0,194000.0,107000.0,120000.0
10,48,Widowed,Up To Primary,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,Yes,86000.0,21000.0,6000,104000.0,12000.0,33000.0
10,28,Married,Higher secondary,Non-agriculture labour,12,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,47000.0,6000.0,0,104000.0,57000.0,63000.0
10,45,Married,Illiterate,Non-agriculture labour,9,,Yes,No,BPL,Yes,61000.0,3000.0,6000,132000.0,65000.0,68000.0
10,23,Unmarried,Graduate,Agriculture labour,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,88000.0,46000.0,6000,208000.0,114000.0,160000.0
10,18,Unmarried,Up To Primary,Self-employed – Agriculture,2,,Yes,No,No card,No,81000.0,0.0,0,214000.0,133000.0,133000.0
10,37,Unmarried,Matric,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,14000.0,12000.0,0,44000.0,30000.0,42000.0
10,50,Married,Illiterate,Regular salaried/wage employee,10,,Yes,No,No card,No,330000.0,158000.0,6000,742000.0,406000.0,564000.0
10,25,Married,Graduate,Regular salaried/wage employee,6,,Yes,No,BPL,No,210000.0,43000.0,0,286000.0,76000.0,119000.0
10,48,Married,Up To Primary,Agriculture labour,5,,Yes,No,BPL,Yes,33000.0,5000.0,0,58000.0,25000.0,30000.0
10,30,Married,Illiterate,Self-employed – Agriculture,2,,Yes,No,No card,No,275000.0,0.0,0,388000.0,113000.0,113000.0
10,25,Married,Matric,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,No,306000.0,0.0,0,536000.0,230000.0,230000.0
10,22,Married,Illiterate,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,No card,No,172000.0,57000.0,0,136000.0,-36000.0,21000.0
10,35,Married,Graduate,Agriculture labour,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,64000.0,11000.0,7000,138000.0,67000.0,78000.0
10,28,Married,Up To Primary,Self-employed – Agriculture,5,,Yes,No,BPL,Yes,17000.0,4000.0,6000,54000.0,31000.0,35000.0
10,43,Married,Up To Primary,Others,3,,No,No,APL,Yes,45000.0,6500.0,0,90000.0,45000.0,51500.0
10,50,Married,Higher secondary,Self-employed – Agriculture,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,15000.0,7000.0,6000,34000.0,13000.0,20000.0
10,40,Married,Higher secondary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,16000.0,8500.0,6000,48000.0,26000.0,34500.0
10,30,Married,Illiterate,Self-employed – Agriculture,2,Feature phone/Basic phone,Yes,No,BPL,No,59000.0,0.0,0,178000.0,119000.0,119000.0
10,29,Unmarried,Up To Primary,Self-employed – Agriculture,2,,Yes,No,BPL,No,77000.0,0.0,5000,208000.0,126000.0,126000.0
10,23,Married,Middle,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,109000.0,52000.0,0,168000.0,59000.0,111000.0
10,36,Married,Middle,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,14000.0,6000.0,0,32000.0,18000.0,24000.0
10,20,Unmarried,Matric,Self-employed – Agriculture,9,,Yes,No,No card,No,21000.0,7000.0,0,62000.0,41000.0,48000.0
10,26,Married,Up To Primary,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,No,184000.0,0.0,0,238000.0,54000.0,54000.0
10,60,Married,Illiterate,Agriculture labour,6,,Yes,No,No card,No,18000.0,3500.0,0,34000.0,16000.0,19500.0
10,21,Married,Graduate,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,144000.0,0.0,0,476000.0,332000.0,332000.0
10,20,Married,Middle,Self-employed – Agriculture,2,,Yes,No,BPL,No,151000.0,0.0,0,238000.0,87000.0,87000.0
10,65,Widowed,Illiterate,Self-employed – Agriculture,6,,No,No,No card,No,18000.0,5000.0,6000,60000.0,36000.0,41000.0
10,26,Unmarried,Up To Primary,Self-employed – Agriculture,4,,No,No,No card,No,133000.0,0.0,0,238000.0,105000.0,105000.0
10,36,Married,Up To Primary,Self-employed – Agriculture,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,25000.0,5000.0,0,72000.0,47000.0,52000.0
10,38,Married,Higher secondary,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,30000.0,3300.0,0,90000.0,60000.0,63300.0
10,21,Married,Higher secondary,Self-employed – Agriculture,5,,Yes,No,BPL,Yes,21000.0,1000.0,0,50000.0,29000.0,30000.0
10,25,Married,Middle,Self-employed – Agriculture,2,,Yes,No,No card,No,95000.0,0.0,0,238000.0,143000.0,143000.0
10,30,Married,Up To Primary,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,BPL,Yes,32000.0,26000.0,6000,80000.0,42000.0,68000.0
10,26,Unmarried,Up To Primary,Self-employed – Agriculture,5,Both,No,No,BPL,Yes,23000.0,5000.0,6000,64000.0,35000.0,40000.0
10,20,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,No card,No,41000.0,20900.0,0,118000.0,77000.0,97900.0
10,32,Unmarried,Up To Primary,Self-employed – Agriculture,2,,No,No,No card,No,100000.0,0.0,0,238000.0,138000.0,138000.0
10,18,Unmarried,Higher secondary,Regular salaried/wage employee,5,,Yes,No,No card,No,205000.0,2000.0,0,132000.0,-73000.0,-71000.0
10,40,Married,Up To Primary,Non-agriculture labour,9,Feature phone/Basic phone,Yes,No,APL,No,89000.0,1000.0,9600,148000.0,49400.0,50400.0
10,22,Married,Middle,Self-employed – Non-agriculture,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,95000.0,3200.0,0,120000.0,25000.0,28200.0
10,32,Unmarried,Up To Primary,Non-agriculture labour,3,,Yes,No,No card,No,46000.0,0.0,0,74000.0,28000.0,28000.0
10,37,Married,Middle,Others,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,915000.0,210000.0,0,1784000.0,869000.0,1079000.0
10,27,Unmarried,Up To Primary,Non-agriculture labour,6,,Yes,No,BPL,No,141000.0,32200.0,0,224000.0,83000.0,115200.0
10,30,Married,Middle,Others,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,24000.0,33000.0,2100,60000.0,33900.0,66900.0
10,50,Married,Up To Primary,Others,4,Feature phone/Basic phone,Yes,No,BPL,No,21000.0,1000.0,1500,60000.0,37500.0,38500.0
10,45,Widowed,Matric,Others,5,Feature phone/Basic phone,Yes,No,BPL,No,12000.0,1000.0,0,30000.0,18000.0,19000.0
10,33,Married,Matric,Others,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,25000.0,29000.0,2000,60000.0,33000.0,62000.0
10,28,Married,Middle,Non-agriculture labour,10,,Yes,No,BPL,No,171000.0,6200.0,0,282000.0,111000.0,117200.0
10,57,Married,Matric,Others,9,Feature phone/Basic phone,Yes,No,BPL,Yes,129000.0,2000.0,0,214000.0,85000.0,87000.0
10,35,Unmarried,Middle,Non-agriculture labour,6,,Yes,No,BPL,No,95000.0,6900.0,0,178000.0,83000.0,89900.0
10,34,Unmarried,Up To Primary,Others,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,704000.0,57000.0,0,536000.0,-168000.0,-111000.0
10,25,Married,Middle,Non-agriculture labour,5,,Yes,No,BPL,No,113000.0,51200.0,6000,252000.0,133000.0,184200.0
10,32,Married,Illiterate,Others,10,,Yes,No,BPL,Yes,325000.0,4000.0,0,572000.0,247000.0,251000.0
10,36,Unmarried,Middle,Agriculture labour,4,,Yes,No,BPL,No,45000.0,500.0,0,90000.0,45000.0,45500.0
10,65,Married,Illiterate,Non-agriculture labour,9,,Yes,No,APL,No,191000.0,1200.0,0,356000.0,165000.0,166200.0
10,19,Married,Matric,Non-agriculture labour,4,Feature phone/Basic phone,Yes,No,BPL,No,69000.0,0.0,0,142000.0,73000.0,73000.0
10,30,Unmarried,Up To Primary,Non-agriculture labour,9,,Yes,,BPL,No,66000.0,0.0,0,164000.0,98000.0,98000.0
10,30,Married,Illiterate,Non-agriculture labour,5,,Yes,No,BPL,No,45000.0,1200.0,0,90000.0,45000.0,46200.0
10,30,Married,Higher secondary,Regular salaried/wage employee,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,371000.0,68000.0,1500,788000.0,415500.0,483500.0
10,30,Married,Matric,Others,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,116000.0,6000.0,3200,190000.0,70800.0,76800.0
10,50,Married,Middle,Others,5,,Yes,No,BPL,No,12000.0,1000.0,13500,30000.0,4500.0,5500.0
10,18,Unmarried,Matric,Others,10,,Yes,No,BPL,Yes,41000.0,1000.0,400,74000.0,32600.0,33600.0
10,20,Unmarried,Matric,Agriculture labour,6,,Yes,No,BPL,Yes,32000.0,3000.0,6000,74000.0,36000.0,39000.0
10,50,Married,Up To Primary,Others,13,,Yes,No,BPL,Yes,36000.0,1000.0,6000,74000.0,32000.0,33000.0
10,65,Widowed,Middle,Regular salaried/wage employee,5,,Yes,Yes,No card,No,288000.0,259000.0,0,1130000.0,842000.0,1101000.0
10,30,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,85000.0,0.0,0,238000.0,153000.0,153000.0
10,80,Widowed,Illiterate,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,,BPL,No,66000.0,10000.0,0,148000.0,82000.0,92000.0
10,54,Married,Middle,Non-agriculture labour,12,,Yes,No,BPL,No,45000.0,1000.0,0,108000.0,63000.0,64000.0
10,45,Married,Middle,Non-agriculture labour,9,,Yes,No,BPL,No,97000.0,3100.0,6000,150000.0,47000.0,50100.0
10,65,Married,Graduate,Self-employed – Agriculture,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,21000.0,4500.0,0,60000.0,39000.0,43500.0
10,24,Married,Matric,Agriculture labour,3,,Yes,No,BPL,Yes,30000.0,2000.0,4800,60000.0,25200.0,27200.0
10,55,Married,Up To Primary,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,APL,No,84000.0,8000.0,12300,188000.0,91700.0,99700.0
10,30,Married,Matric,Self-employed – Non-agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,112000.0,3000.0,6000,132000.0,14000.0,17000.0
10,35,Married,Illiterate,Agriculture labour,9,Feature phone/Basic phone,Yes,No,BPL,Yes,67000.0,0.0,12000,148000.0,69000.0,69000.0
10,44,Widowed,Illiterate,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,Yes,APL,No,66000.0,51000.0,6000,196000.0,124000.0,175000.0
10,51,Married,Illiterate,Regular salaried/wage employee,9,,Yes,Yes,No card,No,503000.0,196000.0,6000,1758000.0,1249000.0,1445000.0
10,35,Married,Up To Primary,Self-employed – Agriculture,6,,Yes,No,BPL,No,126000.0,3000.0,12000,314000.0,176000.0,179000.0
10,37,Married,Up To Primary,Self-employed – Non-agriculture,5,,Yes,No,BPL,No,258000.0,70000.0,0,596000.0,338000.0,408000.0
10,23,Married,Middle,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,No card,No,241000.0,50000.0,6000,436000.0,189000.0,239000.0
10,26,Unmarried,Up To Primary,Self-employed – Agriculture,10,,No,No,BPL,No,228000.0,185000.0,0,600000.0,372000.0,557000.0
10,30,Married,Middle,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,APL,Yes,185000.0,96000.0,0,514000.0,329000.0,425000.0
10,18,Unmarried,Higher secondary,Regular salaried/wage employee,10,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,309000.0,32000.0,0,318000.0,9000.0,41000.0
10,50,Married,Middle,Non-agriculture labour,6,,Yes,No,No card,No,139000.0,0.0,0,282000.0,143000.0,143000.0
10,28,Unmarried,Up To Primary,Self-employed – Agriculture,9,,Yes,No,APL,Yes,104000.0,0.0,0,288000.0,184000.0,184000.0
10,60,Married,Illiterate,Self-employed – Non-agriculture,9,,Yes,No,BPL,Yes,214000.0,50000.0,0,452000.0,238000.0,288000.0
10,60,Widowed,Illiterate,Regular salaried/wage employee,6,,Yes,No,BPL,No,454000.0,105000.0,0,1098000.0,644000.0,749000.0
10,65,Married,Illiterate,Self-employed – Agriculture,6,,Yes,No,No card,No,144000.0,100000.0,10300,388000.0,233700.0,333700.0
10,27,Married,Illiterate,Regular salaried/wage employee,9,Feature phone/Basic phone,Yes,No,No card,No,523000.0,247000.0,8800,1010000.0,478200.0,725200.0
10,55,Married,Illiterate,Regular salaried/wage employee,4,,Yes,No,No card,No,148000.0,36980.0,4800,288000.0,135200.0,172180.0
10,45,Married,Illiterate,Regular salaried/wage employee,4,,Yes,No,BPL,No,198000.0,68000.0,0,540000.0,342000.0,410000.0
10,20,Unmarried,Higher secondary,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,297000.0,106000.0,0,482000.0,185000.0,291000.0
10,40,Married,Middle,Non-agriculture labour,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,86000.0,0.0,0,194000.0,108000.0,108000.0
10,48,Married,Higher secondary,Regular salaried/wage employee,6,Both,Yes,No,No card,No,176000.0,17000.0,4800,312000.0,131200.0,148200.0
10,24,Married,Up To Primary,Self-employed – Agriculture,5,,Yes,No,BPL,No,160000.0,0.0,6000,208000.0,42000.0,42000.0
10,26,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,98000.0,20000.0,6000,288000.0,184000.0,204000.0
10,54,Married,Illiterate,Agriculture labour,3,Feature phone/Basic phone,No,No,No card,No,114000.0,0.0,0,256000.0,142000.0,142000.0
10,35,Married,Matric,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,BPL,Yes,40000.0,28000.0,0,94000.0,54000.0,82000.0
10,50,Widowed,Middle,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,BPL,Yes,21000.0,29000.0,0,64000.0,43000.0,72000.0
10,35,Married,Up To Primary,Others,6,Feature phone/Basic phone,Yes,No,No card,No,565000.0,260000.0,0,1664000.0,1099000.0,1359000.0
10,35,Married,Up To Primary,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,No card,No,89000.0,0.0,0,268000.0,179000.0,179000.0
10,22,Married,Higher secondary,Others,4,Feature phone/Basic phone,No,No,BPL,No,13000.0,26000.0,0,30000.0,17000.0,43000.0
10,38,Married,Up To Primary,Self-employed – Agriculture,5,Both,No,No,No card,No,33000.0,16000.0,0,90000.0,57000.0,73000.0
10,58,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,81000.0,84300.0,6000,132000.0,45000.0,129300.0
10,20,Married,Up To Primary,Non-agriculture labour,4,Feature phone/Basic phone,Yes,No,BPL,No,109000.0,15000.0,0,178000.0,69000.0,84000.0
10,47,Married,Illiterate,Non-agriculture labour,6,Feature phone/Basic phone,Yes,No,BPL,No,138000.0,60500.0,0,268000.0,130000.0,190500.0
10,50,Married,Graduate,Self-employed – Agriculture,2,Feature phone/Basic phone,Yes,No,No card,No,90000.0,0.0,0,238000.0,148000.0,148000.0
10,30,Unmarried,Up To Primary,Non-agriculture labour,5,,No,No,BPL,No,98000.0,130000.0,0,208000.0,110000.0,240000.0
10,35,Unmarried,Middle,Self-employed – Agriculture,5,,No,Yes,No card,No,20000.0,8000.0,6000,30000.0,4000.0,12000.0
10,40,Unmarried,Illiterate,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,No card,No,30000.0,3500.0,0,64000.0,34000.0,37500.0
10,20,Unmarried,Technical/diploma/vocational,Self-employed – Agriculture,5,,Yes,No,BPL,Yes,106000.0,0.0,0,260000.0,154000.0,154000.0
10,25,Unmarried,Up To Primary,Self-employed – Agriculture,5,,No,No,No card,No,83000.0,0.0,0,238000.0,155000.0,155000.0
10,33,Unmarried,Middle,Agriculture labour,4,,No,No,No card,No,48000.0,3000.0,0,104000.0,56000.0,59000.0
10,48,Married,Up To Primary,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,51000.0,25900.0,6000,124000.0,67000.0,92900.0
10,55,Married,Up To Primary,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,BPL,No,88000.0,0.0,0,208000.0,120000.0,120000.0
10,59,Married,Illiterate,Self-employed – Agriculture,6,,Yes,No,No card,No,104000.0,0.0,0,268000.0,164000.0,164000.0
10,21,Married,Higher secondary,Self-employed – Agriculture,6,,No,No,No card,No,44000.0,0.0,4800,148000.0,99200.0,99200.0
10,32,Married,Illiterate,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,No card,No,85000.0,0.0,0,238000.0,153000.0,153000.0
10,63,Married,Illiterate,Self-employed – Agriculture,2,,Yes,No,BPL,No,176000.0,0.0,0,238000.0,62000.0,62000.0
10,38,Married,Illiterate,Others,6,,Yes,No,BPL,Yes,126000.0,7000.0,0,178000.0,52000.0,59000.0
10,32,Married,Middle,Non-agriculture labour,5,Feature phone/Basic phone,Yes,No,BPL,No,44000.0,3050.0,0,90000.0,46000.0,49050.0
10,30,Unmarried,Up To Primary,Others,5,,Yes,No,BPL,No,15000.0,31000.0,2200,30000.0,12800.0,43800.0
10,56,Married,Matric,Self-employed – Agriculture,6,,Yes,No,BPL,No,41000.0,600.0,4800,132000.0,86200.0,86800.0
10,27,Married,Graduate,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,BPL,Yes,175000.0,26000.0,0,224000.0,49000.0,75000.0
10,28,Married,Post–graduate & Professional,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,37000.0,6000.0,6000,88000.0,45000.0,51000.0
10,40,Married,Illiterate,Self-employed – Agriculture,4,,Yes,No,BPL,No,88000.0,0.0,0,268000.0,180000.0,180000.0
10,42,Married,Illiterate,Self-employed – Agriculture,3,,No,No,No card,No,146000.0,0.0,0,250000.0,104000.0,104000.0
10,21,Unmarried,Up To Primary,Regular salaried/wage employee,4,,No,No,BPL,Yes,151000.0,46000.0,6000,302000.0,145000.0,191000.0
10,52,Married,Matric,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,77000.0,0.0,0,238000.0,161000.0,161000.0
25,36,Married,Up To Primary,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,APL,Yes,425000.0,94000.0,0,1128000.0,703000.0,797000.0
25,56,Married,Illiterate,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,467000.0,174000.0,0,1288000.0,821000.0,995000.0
25,32,Married,Matric,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,416000.0,139000.0,7000,1146000.0,723000.0,862000.0
25,30,Unmarried,Up To Primary,Non-agriculture labour,4,,Yes,No,APL,Yes,91000.0,0.0,12500,180000.0,76500.0,76500.0
25,34,Unmarried,Middle,Self-employed – Agriculture,4,,Yes,No,APL,Yes,381000.0,175000.0,3000,1306000.0,922000.0,1097000.0
25,32,Married,Middle,Self-employed – Agriculture,3,,Yes,No,APL,Yes,396000.0,171000.0,5000,1226000.0,825000.0,996000.0
24,62,Widowed,Illiterate,Non-agriculture labour,1,Feature phone/Basic phone,Yes,No,BPL,Yes,48000.0,3500.0,0,80000.0,32000.0,35500.0
24,29,Married,Graduate,Regular salaried/wage employee,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,247000.0,2500.0,1500,642000.0,393500.0,396000.0
24,42,Married,Up To Primary,Self-employed – Agriculture,5,,Yes,No,APL,No,300000.0,175874.0,3000,884000.0,581000.0,756874.0
24,52,Married,Illiterate,Non-agriculture labour,5,,Yes,No,BPL,No,219000.0,20000.0,6000,522000.0,297000.0,317000.0
24,38,Married,Illiterate,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,APL,No,226000.0,248000.0,12000,724000.0,486000.0,734000.0
24,37,Married,Up To Primary,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,BPL,No,264000.0,12000.0,5600,402000.0,132400.0,144400.0
24,45,Married,Illiterate,Self-employed – Agriculture,6,,Yes,No,APL,No,304000.0,319550.0,3000,1004000.0,697000.0,1016550.0
24,30,Married,Matric,Agriculture labour,4,Feature phone/Basic phone,Yes,No,APL,No,74000.0,48500.0,0,152000.0,78000.0,126500.0
24,40,Married,Up To Primary,Self-employed – Agriculture,4,,Yes,No,APL,Yes,329000.0,170000.0,0,1210000.0,881000.0,1051000.0
24,32,Married,Middle,Regular salaried/wage employee,6,Feature phone/Basic phone,Yes,No,APL,Yes,341000.0,13000.0,5000,842000.0,496000.0,509000.0
24,60,Married,Illiterate,Self-employed – Agriculture,9,,Yes,No,APL,No,314000.0,79000.0,0,1164000.0,850000.0,929000.0
24,27,Married,Middle,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,BPL,Yes,378000.0,229000.0,1500,1446000.0,1066500.0,1295500.0
24,48,Married,Graduate,Self-employed – Agriculture,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,316000.0,82000.0,7500,1004000.0,680500.0,762500.0
24,29,Unmarried,Matric,Regular salaried/wage employee,4,,Yes,No,BPL,Yes,161000.0,24500.0,1500,450000.0,287500.0,312000.0
24,20,Unmarried,Higher secondary,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,357000.0,161000.0,4000,1244000.0,883000.0,1044000.0
24,38,Married,Middle,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,282000.0,50000.0,12000,402000.0,108000.0,158000.0
24,60,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,APL,No,308000.0,136000.0,0,1084000.0,776000.0,912000.0
24,20,Unmarried,Technical/diploma/vocational,Self-employed – Non-agriculture,5,,Yes,No,BPL,Yes,222000.0,103000.0,4000,360000.0,134000.0,237000.0
